datetime,production,sarima,lr,lr + arima,arima_hourly
12.04.2024 07:00,5.55,2.610969391,3.026846568,4.31873042,3.013405222
12.04.2024 08:00,6.38,4.196332012,5.181244902,5.764473364,0
12.04.2024 09:00,4.71,4.25473665,5.910174839,5.656688414,6.631856917
12.04.2024 10:00,5.63,6.575174826,5.185038803,4.923868383,4.330985593
12.04.2024 11:00,7.14,6.543682645,5.492015239,5.589453471,5.518690556
12.04.2024 12:00,4.59,5.863007216,5.431617868,5.415298428,6.839391571
12.04.2024 13:00,6.25,5.459899946,5.084627045,5.084627045,3.645943731
12.04.2024 14:00,6.61,4.852088995,4.041987975,4.487675363,5.71863614
12.04.2024 15:00,4.81,3.007989314,2.246837313,2.545171318,5.704416975
12.04.2024 16:00,2.37,2.021269224,0.870961182,1.034397452,3.564582307
12.04.2024 17:00,0.91,0.260639494,0,-0.379166145,1.13365847
12.04.2024 18:00,0.01,0.020013395,0,-0.256032279,-0.03023793
12.04.2024 19:00,0,-1.29E-08,0,-0.128798216,-0.632198232
12.04.2024 20:00,0,-9.06E-09,0,0,-0.316994745
12.04.2024 21:00,0,0,0,0,-0.138205129
12.04.2024 22:00,0,0,0,0,0.028186686
12.04.2024 23:00,0,0,0,0,0.136912748
13.04.2024 00:00,0,0,0,0,0.321911066
13.04.2024 01:00,0,0,0,0,0.42900054
13.04.2024 02:00,0,0,0,0,0.553807203
13.04.2024 03:00,0,0,0,0,0.647447378
13.04.2024 04:00,0,0,0,0,0.728456627
13.04.2024 05:00,0,0,0,0,0.796278833
13.04.2024 06:00,1.1,3.351254876,0.247223188,1.968043448,1.034774506
13.04.2024 07:00,2.85,3.450882206,1.084404747,3.091213163,2.050057145
13.04.2024 08:00,4.62,4.547823492,3.230703606,4.583243171,3.791660714
13.04.2024 09:00,6.39,3.312844909,4.577422468,4.975366715,5.354493028
13.04.2024 10:00,1.01,4.903950312,6.217633867,5.579275225,6.7919146
13.04.2024 11:00,1.24,6.388696892,6.721080197,6.40190388,0.531700331
13.04.2024 12:00,1.86,6.894194955,6.165005833,6.177910601,1.514782721
13.04.2024 13:00,3.24,5.2958811,5.456767657,5.456767657,2.137752547
13.04.2024 14:00,2.75,4.47276956,4.637431503,4.88102176,3.539260963
13.04.2024 15:00,2.28,3.502174495,2.269934268,3.588469834,2.734818694
13.04.2024 16:00,1.15,2.048152797,0.468397951,0.919488223,2.232304794
13.04.2024 17:00,0.3,0.509273168,0,-0.111036206,1.044583577
13.04.2024 18:00,0,0.023788779,0,-0.185532657,0.30551288
13.04.2024 19:00,0,-2.91E-08,0,-0.136661943,0.16130559
13.04.2024 20:00,0,-2.04E-08,0,0,0.274922582
13.04.2024 21:00,0,0,0,0,0.339829127
13.04.2024 22:00,0,0,0,0,0.396206006
13.04.2024 23:00,0,0,0,0,0.414995956
14.04.2024 00:00,0,0,0,0,0.484542998
14.04.2024 01:00,0,0,0,0,0.496303044
14.04.2024 02:00,0,0,0,0,0.52709119
14.04.2024 03:00,0,0,0,0,0.561528268
14.04.2024 04:00,0,0,0,0,0.574069702
14.04.2024 05:00,0,0,0,0,0.580834819
14.04.2024 06:00,1.66,3.264045549,0.520760334,2.11606463,0.991974142
14.04.2024 07:00,5,3.971620288,3.296890805,5.009439361,2.299535541
14.04.2024 08:00,8.71,4.933250301,6.171799126,7.164643291,5.642690173
14.04.2024 09:00,9.78,3.476228028,7.155837598,7.13222226,8.950847781
14.04.2024 10:00,9.55,5.311041869,6.773934433,7.242925862,9.06143689
14.04.2024 11:00,7.21,7.16494338,7.050666706,7.368395352,8.388037483
14.04.2024 12:00,7.88,6.319748421,7.095234642,6.879321726,5.531279458
14.04.2024 13:00,6.4,5.746564558,6.497242022,6.497242022,6.259722108
14.04.2024 14:00,3.14,5.668866819,6.23050465,6.301673505,4.473099788
14.04.2024 15:00,3.67,4.424993443,4.559740997,4.966776779,1.055942342
14.04.2024 16:00,3.24,2.551784264,2.067423678,2.563924466,2.148449187
14.04.2024 17:00,0.71,0.766083144,0.943723257,0.959205803,1.678172967
14.04.2024 18:00,0.03,0.024591698,0.119249896,-0.092268371,-0.897912863
14.04.2024 19:00,0,-2.23E-06,0,-0.102484366,-1.072651156
14.04.2024 20:00,0,-4.99E-06,0,0,-0.770246081
14.04.2024 21:00,0,0,0,0,-0.53642804
14.04.2024 22:00,0,0,0,0,-0.322709815
14.04.2024 23:00,0,0,0,0,-0.141519908
15.04.2024 00:00,0,0,0,0,0.054431974
15.04.2024 01:00,0,0,0,0,0.231419299
15.04.2024 02:00,0,0,0,0,0.399497609
15.04.2024 03:00,0,0,0,0,0.495974329
15.04.2024 04:00,0,0,0,0,0.610979676
15.04.2024 05:00,0,0,0,0,0.710841753
15.04.2024 06:00,2.35,1.720498837,1.394882798,2.849309808,1.076279556
15.04.2024 07:00,6.07,4.235356893,4.340055199,5.972054064,3.354307789
15.04.2024 08:00,9.07,5.496604494,7.380783959,8.359984187,7.031501273
15.04.2024 09:00,9.8,5.126251338,8.669359365,8.651038635,9.530574064
15.04.2024 10:00,9.84,2.773975196,9.499789921,9.711708318,9.477919399
15.04.2024 11:00,9.85,4.402531744,9.860514166,8.936143761,9.120150411
15.04.2024 12:00,9.85,4.52599412,9.422504013,9.56171334,0
15.04.2024 13:00,9.82,4.644080025,9.23183543,9.23183543,8.499821917
15.04.2024 14:00,9.69,4.366808424,8.469076942,8.442394436,8.204417911
15.04.2024 15:00,7.73,4.490161212,6.610778141,6.825565677,7.849143057
15.04.2024 16:00,4.35,2.034625941,4.342177882,4.783565316,5.571923576
15.04.2024 17:00,0.96,0.658427335,2.649812532,2.625335717,0
15.04.2024 18:00,0.04,0.00885337,1.478606111,1.32392456,-0.92867597
15.04.2024 19:00,0,-9.19E-07,0.570988432,0.459898899,0
15.04.2024 20:00,0,-3.15E-06,0,0,-0.752339859
15.04.2024 21:00,0,0,0,0,0
15.04.2024 22:00,0,0,0,0,0
15.04.2024 23:00,0,0,0,0,0.06953352
16.04.2024 00:00,0,0,0,0,0
16.04.2024 01:00,0,0,0,0,0.562830692
16.04.2024 02:00,0,0,0,0,0.776653683
16.04.2024 03:00,0,0,0,0,0
16.04.2024 04:00,0,0,0,0,0
16.04.2024 05:00,0,0,0,0,0
16.04.2024 06:00,2.32,1.602487213,1.112697487,2.533597319,0
16.04.2024 07:00,5.96,4.474213938,4.277178481,6.086663787,3.839413949
16.04.2024 08:00,8.83,6.750402775,7.711067486,8.932103032,1.1
16.04.2024 09:00,9.85,7.26327664,9.099172617,8.887759239,0
16.04.2024 10:00,9.89,5.726329526,9.080909164,8.958433432,10.08512309
16.04.2024 11:00,9.84,5.295925268,9.212013638,9.576631112,9.692916156
16.04.2024 12:00,9.89,5.034865537,9.13826683,9.467350789,0
16.04.2024 13:00,9.88,5.354750479,8.830999436,8.830999436,9.03866123
16.04.2024 14:00,9.54,4.002664957,7.84642181,8.044115669,8.73895104
16.04.2024 15:00,7.32,3.553025051,6.130193162,6.637013278,0
16.04.2024 16:00,4.07,2.329604497,4.114014699,4.661965399,0
16.04.2024 17:00,1,0.636766462,2.510845674,2.395760686,0
16.04.2024 18:00,0.03,0.014811365,1.342057043,1.148441302,0
16.04.2024 19:00,0,1.86069894938069e-06,0.331218438,0.192877042,-0.793725341
16.04.2024 20:00,0,7.73233138547033e-06,0,0,0
16.04.2024 21:00,0,0,0,0,-0.105669092
16.04.2024 22:00,0,0,0,0,0.151889652
16.04.2024 23:00,0,0,0,0,0.307506583
17.04.2024 00:00,0,0,0,0,0.594180126
17.04.2024 01:00,0,0,0,0,0.743007058
17.04.2024 02:00,0,0,0,0,0.930047098
17.04.2024 03:00,0,0,0,0,1.083265064
17.04.2024 04:00,0,0,0,0,1.203465231
17.04.2024 05:00,0,0,0,0,1.302909657
17.04.2024 06:00,2.32,1.775914503,0.40663903,1.751373876,2.028713639
17.04.2024 07:00,5.85,4.814269383,3.262427215,5.024839699,3.826588521
17.04.2024 08:00,8.44,7.688976566,6.785982263,7.801015766,7.345326424
17.04.2024 09:00,9.83,8.822624534,8.422185084,8.548710595,9.423579584
17.04.2024 10:00,9.85,7.233770253,9.344358499,9.098757003,10.10192796
17.04.2024 11:00,9.89,6.562236248,9.283675954,9.215932521,9.655617122
17.04.2024 12:00,9.83,6.950978502,9.374837658,8.852786329,9.333105354
17.04.2024 13:00,9.67,6.863333657,8.7651675,8.7651675,8.94858211
17.04.2024 14:00,7.85,5.639761114,7.469873711,7.967451162,8.481756743
17.04.2024 15:00,5,4.892470814,5.904608162,6.769243723,6.296357586
17.04.2024 16:00,3.87,3.087288558,4.100558391,4.500417778,3.343372961
17.04.2024 17:00,0.81,0.692895839,2.062027997,1.580115722,2.546377731
17.04.2024 18:00,0.04,0.025449585,0.974313852,0.538394645,-0.498749709
17.04.2024 19:00,0,1.09615105750883e-06,0.226080526,-0.018140988,-0.666166294
17.04.2024 20:00,0,3.44655436815012e-06,0,0,-0.33182226
17.04.2024 21:00,0,0,0,0,-0.068070761
17.04.2024 22:00,0,0,0,0,0.196533035
17.04.2024 23:00,0,0,0,0,0.320623649
18.04.2024 00:00,0,0,0,0,0.691107231
18.04.2024 01:00,0,0,0,0,0.798919249
18.04.2024 02:00,0,0,0,0,0.791561438
18.04.2024 03:00,0,0,0,0,0.779402651
18.04.2024 04:00,0,0,0,0,0.774041697
18.04.2024 05:00,0,0,0,0,0.770444378
18.04.2024 06:00,2.2,2.142003335,1.287941492,2.625834281,3.108134788
18.04.2024 07:00,5.29,5.722001141,4.174834034,5.902492772,5.287496742
18.04.2024 08:00,8.25,8.871905169,7.629731138,8.674277097,7.22922376
18.04.2024 09:00,9.81,9.814281739,8.67878152,9.192256459,8.066175815
18.04.2024 10:00,9.84,9.777567719,9.277777966,9.476563901,7.917476595
18.04.2024 11:00,9.86,9.095747974,9.460369203,9.299957556,7.794032737
18.04.2024 12:00,8.9,9.306127067,9.512852056,9.660635157,7.740416967
18.04.2024 13:00,9.16,8.872028146,9.200984751,9.200984751,7.704443782
18.04.2024 14:00,5.17,7.768672891,8.219924694,8.396111241,7.16415401
18.04.2024 15:00,6.63,6.412491147,6.173129282,6.79575759,5.530587481
18.04.2024 16:00,3.45,3.922757542,3.598729001,3.955758934,3.181514513
18.04.2024 17:00,0.71,0.904923529,2.062907888,1.48199763,0.769833299
18.04.2024 18:00,0.03,0.033166842,0.816505074,0.25007358,0.018622151
18.04.2024 19:00,0,1.64571352376918e-07,0.228665744,-0.006219829,0.0000623
18.04.2024 20:00,0,7.28880881648228e-07,0,0,0
18.04.2024 21:00,0,0,0,0,0
18.04.2024 22:00,0,0,0,0,0.21364382
18.04.2024 23:00,0,0,0,0,0.490259949
19.04.2024 00:00,0,0,0,0,0.698710195
19.04.2024 01:00,0,0,0,0,0.809847756
19.04.2024 02:00,0,0,0,0,0.798446152
19.04.2024 03:00,0,0,0,0,0.789040566
19.04.2024 04:00,0,0,0,0,0.790425343
19.04.2024 05:00,0,0,0,0,0.78726617
19.04.2024 06:00,2.32,2.328994498,0.983222164,2.435458483,2.842857386
19.04.2024 07:00,5.74,5.947360108,4.275865674,6.240101221,5.40555655
19.04.2024 08:00,8.72,8.742723792,7.493295488,8.738838131,7.312644455
19.04.2024 09:00,9.8,9.827819169,8.929895578,9.379196715,8.173867974
19.04.2024 10:00,9.88,9.859945196,9.707343598,9.949312563,7.986595313
19.04.2024 11:00,9.83,9.86281517,9.660206345,9.632312436,7.890411878
19.04.2024 12:00,9.65,9.854740555,9.14948373,9.127426139,7.90425343
19.04.2024 13:00,9.85,9.779103275,8.839625591,8.839625591,7.872661701
19.04.2024 14:00,9.57,8.907860302,7.937536864,7.947920239,7.064191896
19.04.2024 15:00,7.61,6.510164223,5.973734766,6.301973255,5.029570629
19.04.2024 16:00,4.24,4.069730874,3.999301709,4.290082466,3.255425031
19.04.2024 17:00,0.97,0.912769275,2.076471517,1.450673232,0.753904139
19.04.2024 18:00,0.04,0.036843866,1.008758054,0.535039244,0.021337976
19.04.2024 19:00,0,1.05699679726432e-06,0.344569398,0.102500569,0.0000622
19.04.2024 20:00,0,4.73573156468864e-06,0,0,0
19.04.2024 21:00,0,0,0,0,0
19.04.2024 22:00,0,0,0,0,0.18949998
19.04.2024 23:00,0,0,0,0,0.486619009
20.04.2024 00:00,0,0,0,0,0.706237231
20.04.2024 01:00,0,0,0,0,0.793026052
20.04.2024 02:00,0,0,0,0,0.805167255
20.04.2024 03:00,0,0,0,0,0.79683492
20.04.2024 04:00,0,0,0,0,0.791841511
20.04.2024 05:00,0,0,0,0,0.790541285
20.04.2024 06:00,2.41,2.270850995,0.911064798,2.240330375,2.558333251
20.04.2024 07:00,5,5.657551813,3.994749727,5.593808789,5.437901954
20.04.2024 08:00,7.24,8.474308626,7.21384168,8.234653437,7.38650096
20.04.2024 09:00,6.53,9.827654049,8.396876954,8.311526714,8.003823573
20.04.2024 10:00,3.72,9.857044543,8.364190537,8.182402129,8.053916386
20.04.2024 11:00,3.82,9.863785475,7.982929019,7.907861474,7.968355411
20.04.2024 12:00,3.53,9.475476628,7.452858942,7.389326457,7.918415109
20.04.2024 13:00,4.35,9.525984498,5.939029558,5.939029558,7.905412847
20.04.2024 14:00,3.54,7.259856161,5.095537619,5.088437084,6.633334538
20.04.2024 15:00,3.86,6.310185821,4.154771977,4.857078457,5.71711868
20.04.2024 16:00,4.03,3.759055292,1.565118071,1.82598743,3.241286538
20.04.2024 17:00,0.88,0.824048432,0.351751947,-0.369853712,0.73563053
20.04.2024 18:00,0.04,0.033141268,0.131559727,-0.401831099,0.0224384
20.04.2024 19:00,0,-3.09E-06,0,-0.313676214,0.0000621
20.04.2024 20:00,0,-1.22E-05,0,0,0
20.04.2024 21:00,0,0,0,0,0
20.04.2024 22:00,0,0,0,0,0.231345874
20.04.2024 23:00,0,0,0,0,0.506554679
21.04.2024 00:00,0,0,0,0,0.725895908
21.04.2024 01:00,0,0,0,0,0.79394475
21.04.2024 02:00,0,0,0,0,0.81204734
21.04.2024 03:00,0,0,0,0,0.807117231
21.04.2024 04:00,0,0,0,0,0.806282307
21.04.2024 05:00,0,0,0,0,0.807781019
21.04.2024 06:00,2.47,2.282254617,1.100537138,2.451339491,3.014614034
21.04.2024 07:00,6.03,5.628862819,4.43311691,6.198334866,5.63622229
21.04.2024 08:00,8.89,8.491736175,7.552323797,8.774323814,7.604113428
21.04.2024 09:00,9.81,9.811704893,9.206456888,9.019472711,8.019589137
21.04.2024 10:00,9.9,9.858871387,10.19574636,9.978103693,8.122940361
21.04.2024 11:00,9.84,9.856563081,10.1957587,10.10189986,8.071178514
21.04.2024 12:00,9.89,9.463833934,9.949603817,10.12253296,8.062823067
21.04.2024 13:00,9.84,9.580421341,9.563592022,9.563592022,8.077810188
21.04.2024 14:00,9.65,7.688233761,8.132240751,8.597323564,7.01155296
21.04.2024 15:00,7.38,6.55760632,6.782399792,7.476263607,5.70675501
21.04.2024 16:00,4.21,3.884744721,4.285392292,4.578393079,3.451543451
21.04.2024 17:00,1.02,0.842207824,2.358222835,1.623702155,0.801416419
21.04.2024 18:00,0.03,0.036839382,1.267383249,0.707144588,0.024669606
21.04.2024 19:00,0,6.30524547257198e-07,0.521367489,0.263467517,0.000062
21.04.2024 20:00,0,2.34317985540698e-06,0,0,0
21.04.2024 21:00,0,0,0,0,0
21.04.2024 22:00,0,0,0,0,0.237460023
21.04.2024 23:00,0,0,0,0,0.493840456
22.04.2024 00:00,0,0,0,0,0.698853997
22.04.2024 01:00,0,0,0,0,0.759720244
22.04.2024 02:00,0,0,0,0,0.751182274
22.04.2024 03:00,0,0,0,0,0.697156302
22.04.2024 04:00,0,0,0,0,0.737988341
22.04.2024 05:00,0,0,0,0,0.726427056
22.04.2024 06:00,2.42,2.322228568,0.387762137,1.766635582,3.044715503
22.04.2024 07:00,5.89,5.316819128,4.052130602,5.658507959,5.466341847
22.04.2024 08:00,8.77,7.996130306,7.444515095,8.382821306,7.339612863
22.04.2024 09:00,9.82,8.498372008,8.978216068,8.742966592,7.677495975
22.04.2024 10:00,9.89,7.411351881,9.56658507,9.444119301,7.514484484
22.04.2024 11:00,9.85,7.440992664,9.605036857,8.949558417,6.971569218
22.04.2024 12:00,9.85,6.995285604,9.611717091,9.404492886,7.379883409
22.04.2024 13:00,9.88,7.459632016,9.259378668,9.259378668,7.264270555
22.04.2024 14:00,9.52,5.912892154,8.245828569,8.199083737,6.70115273
22.04.2024 15:00,7.4,5.835259434,6.431193499,6.746094587,5.279372899
22.04.2024 16:00,4.14,3.931521527,3.679110166,4.346451814,3.510728964
22.04.2024 17:00,0.96,0.860140366,1.835811734,1.450660365,0.802935391
22.04.2024 18:00,0.07,0.037164192,0.976829235,0.523135783,0.026617459
22.04.2024 19:00,0,1.44646246506549e-06,0.219169327,0.024621931,0.000062
22.04.2024 20:00,0,4.53389897126468e-06,0,0,0
22.04.2024 21:00,0,0,0,0,0
22.04.2024 22:00,0,0,0,0,0.208921709
22.04.2024 23:00,0,0,0,0,0.524159295
23.04.2024 00:00,0,0,0,0,0.742082114
23.04.2024 01:00,0,0,0,0,0.806331134
23.04.2024 02:00,0,0,0,0,0.805180567
23.04.2024 03:00,0,0,0,0,0.795121512
23.04.2024 04:00,0,0,0,0,0.786260887
23.04.2024 05:00,0,0,0,0,0.782436452
23.04.2024 06:00,2.28,2.408551529,1.088323025,2.459697021,2.762327492
23.04.2024 07:00,4.91,5.620851422,4.451308755,6.116953973,5.834712791
23.04.2024 08:00,7.86,8.318438418,7.573627883,8.825817876,7.783115056
23.04.2024 09:00,8.25,8.766826017,8.529599833,8.884130031,8.148531122
23.04.2024 10:00,8.99,7.934226576,9.045054537,9.590062429,8.054510381
23.04.2024 11:00,9.83,7.927759584,9.299922454,9.502069443,7.951221306
23.04.2024 12:00,9.18,7.804540655,8.700880927,9.143481289,7.862608871
23.04.2024 13:00,9.71,8.101548587,8.661277643,8.661277643,7.824364524
23.04.2024 14:00,6.92,7.6893193,7.331344796,7.625833338,6.731104003
23.04.2024 15:00,4.17,6.328948057,5.76339828,6.383733852,5.931198425
23.04.2024 16:00,2.04,4.161448566,3.90089706,4.287018776,3.62293913
23.04.2024 17:00,0.67,0.961377459,2.129615456,1.402565601,0.852197829
23.04.2024 18:00,0.04,0.036020199,0.876548315,0.288455138,0.027047151
23.04.2024 19:00,0,6.20799078731668e-07,0,-0.282905918,0.0000619
23.04.2024 20:00,0,2.41477016850133e-06,0,0,0
23.04.2024 21:00,0,0,0,0,0
23.04.2024 22:00,0,0,0,0,0.225688656
23.04.2024 23:00,0,0,0,0,0.525062033
24.04.2024 00:00,0,0,0,0,0.747600775
24.04.2024 01:00,0,0,0,0,0.81558961
24.04.2024 02:00,0,0,0,0,0.811730622
24.04.2024 03:00,0,0,0,0,0.832456274
24.04.2024 04:00,0,0,0,0,0.802310375
24.04.2024 05:00,0,0,0,0,0.806160952
24.04.2024 06:00,2.46,2.432938359,0.571524418,2.065267671,3.030011369
24.04.2024 07:00,5.14,5.681036391,4.199486558,5.876548997,5.846784684
24.04.2024 08:00,7.83,8.372528522,7.326341742,8.444151062,7.844706105
24.04.2024 09:00,9.28,8.880466749,8.35495373,8.489026185,8.242061217
24.04.2024 10:00,9.49,8.137115412,9.134547033,9.29294214,8.120556754
24.04.2024 11:00,9.7,8.130638696,9.262996821,9.193940952,8.324568917
24.04.2024 12:00,9.6,8.063932553,9.049156581,8.679933467,8.023103751
24.04.2024 13:00,9.25,8.293441951,8.595932842,8.595932842,8.061609517
24.04.2024 14:00,6.64,7.859208521,7.7172789,7.750635097,7.731248092
24.04.2024 15:00,3.82,6.386148871,5.915072948,6.510441972,5.961643555
24.04.2024 16:00,1.58,4.130861961,3.755341906,4.193747092,3.68698355
24.04.2024 17:00,0.77,0.956234616,1.390073448,0.703288819,0.861651163
24.04.2024 18:00,0.03,0.048791655,0.460063077,-0.219905065,0.032505378
24.04.2024 19:00,0,-1.56E-07,0,-0.297706061,0.0000618
24.04.2024 20:00,0,-5.17E-07,0,0,0
24.04.2024 21:00,0,0,0,0,0
24.04.2024 22:00,0,0,0,0,0.246223942
24.04.2024 23:00,0,0,0,0,0.516561437
25.04.2024 00:00,0,0,0,0,0.730443601
25.04.2024 01:00,0,0,0,0,0.809793658
25.04.2024 02:00,0,0,0,0,0.808648394
25.04.2024 03:00,0,0,0,0,0.804038396
25.04.2024 04:00,0,0,0,0,0.806975346
25.04.2024 05:00,0,0,0,0,0.818738357
25.04.2024 06:00,2.54,2.377868031,0.489900026,1.90213039,3.159000424
25.04.2024 07:00,4.95,5.539019464,3.489798937,4.821284896,5.708771498
25.04.2024 08:00,5.43,8.440999366,6.588075032,7.495211209,7.630581022
25.04.2024 09:00,5.67,9.191101071,7.996325091,7.86913909,8.177822335
25.04.2024 10:00,5.43,9.533829275,8.186390851,7.642478737,8.089829723
25.04.2024 11:00,5.5,9.839168143,8.066515594,7.886546401,8.040390125
25.04.2024 12:00,6.06,9.594143363,7.93080481,7.924887821,8.069753463
25.04.2024 13:00,5.48,9.80082725,7.405058786,7.405058786,8.187383571
25.04.2024 14:00,3.94,8.520195787,5.95110125,5.969881377,6.967610013
25.04.2024 15:00,1.31,6.106350264,4.210540071,4.438229456,5.431571329
25.04.2024 16:00,0.69,3.322521001,1.800809894,1.848530378,3.261450158
25.04.2024 17:00,0.29,0.861427669,0.456281233,-0.391437722,0.79885751
25.04.2024 18:00,0,0.046649195,0,-0.571997563,0.033457831
25.04.2024 19:00,0,-1.48E-06,0,-0.136836004,0.0000617
25.04.2024 20:00,0,-5.32E-06,0,0,0
25.04.2024 21:00,0,0,0,0,0
25.04.2024 22:00,0,0,0,0,0.228996648
25.04.2024 23:00,0,0,0,0,0.514040845
26.04.2024 00:00,0,0,0,0,0.735759072
26.04.2024 01:00,0,0,0,0,0.812089936
26.04.2024 02:00,0,0,0,0,0.817271076
26.04.2024 03:00,0,0,0,0,0.818460586
26.04.2024 04:00,0,0,0,0,0.818549394
26.04.2024 05:00,0,0,0,0,0.820802659
26.04.2024 06:00,1.42,2.391192273,0.137348096,1.648223869,3.004915746
26.04.2024 07:00,3.25,5.280396442,2.990304262,4.472768898,5.691178269
26.04.2024 08:00,5.95,8.106567996,6.093630073,7.128766616,7.65634465
26.04.2024 09:00,7.75,9.107342084,7.420903129,7.242867103,8.201505583
26.04.2024 10:00,5.68,9.445281216,7.226942755,7.147057811,8.176012578
26.04.2024 11:00,5.81,9.783810869,7.286315786,7.205030359,8.184612034
26.04.2024 12:00,9.41,9.538019141,7.367516442,7.417724176,8.18549394
26.04.2024 13:00,7.54,9.574810668,7.217467494,7.217467494,8.208026594
26.04.2024 14:00,8.06,7.547571124,5.548783248,5.673820749,7.149492706
26.04.2024 15:00,5.21,4.948811286,4.173753926,4.546338328,5.507698153
26.04.2024 16:00,3.64,2.453597724,2.717131894,2.551750674,2.987539313
26.04.2024 17:00,0.77,0.792355424,1.94887619,1.231288216,0.806062187
26.04.2024 18:00,0.04,0.044532674,0.503210453,-0.054423612,0.033018219
26.04.2024 19:00,0,-1.32E-06,0,-0.261850786,0.0000617
26.04.2024 20:00,0,-4.26E-06,0,0,0
26.04.2024 21:00,0,0,0,0,0
26.04.2024 22:00,0,0,0,0,0.224053132
26.04.2024 23:00,0,0,0,0,0.513592935
27.04.2024 00:00,0,0,0,0,0.680814977
27.04.2024 01:00,0,0,0,0,0.765050008
27.04.2024 02:00,0,0,0,0,0.777799525
27.04.2024 03:00,0,0,0,0,0.74271517
27.04.2024 04:00,0,0,0,0,0.782257224
27.04.2024 05:00,0,0,0,0,0.761764739
27.04.2024 06:00,2.42,2.441109206,0.651992832,2.245022756,2.886305665
27.04.2024 07:00,5.11,4.998841163,3.731718864,5.215721143,5.600671158
27.04.2024 08:00,8.16,6.881028156,6.215854733,6.883741398,7.066722378
27.04.2024 09:00,5.03,7.546814718,7.660461236,7.453556016,7.717695264
27.04.2024 10:00,7.6,7.727942718,7.592160814,7.697606915,7.780877508
27.04.2024 11:00,8.84,8.061022163,6.670393932,6.172899812,7.427157863
27.04.2024 12:00,7.71,8.068128376,5.267068496,5.143228649,7.822572237
27.04.2024 13:00,5.1,7.876379219,6.07013412,6.07013412,7.617647391
27.04.2024 14:00,3.87,5.642211233,6.710438285,6.82337944,6.457743405
27.04.2024 15:00,1.27,2.91789673,5.227370533,5.438434111,4.647418089
27.04.2024 16:00,2.82,1.355594973,3.636264944,3.486853512,2.585726057
27.04.2024 17:00,0.74,0.550049724,1.495693769,0.897547386,0.671951827
27.04.2024 18:00,0.07,0.020877483,0.357748861,-0.044340721,0.028822596
27.04.2024 19:00,0,8.04733301360696e-07,0,-0.190832332,0.0000616
27.04.2024 20:00,0,3.47198666703462e-06,0,0,0
27.04.2024 21:00,0,0,0,0,0
27.04.2024 22:00,0,0,0,0,0.217499313
27.04.2024 23:00,0,0,0,0,0.46736179
28.04.2024 00:00,0,0,0,0,0.685647703
28.04.2024 01:00,0,0,0,0,0.783839062
28.04.2024 02:00,0,0,0,0,0.771952097
28.04.2024 03:00,0,0,0,0,0.741320116
28.04.2024 04:00,0,0,0,0,0.80857393
28.04.2024 05:00,0,0,0,0,0.769578219
28.04.2024 06:00,1.84,2.071390751,0.220845518,1.734661211,2.863083834
28.04.2024 07:00,4.28,4.325450684,2.866800836,3.968551649,5.192466548
28.04.2024 08:00,5.02,6.319830308,5.352194901,6.270099434,7.158517669
28.04.2024 09:00,7.88,7.525625679,7.022376896,7.234435799,7.912642967
28.04.2024 10:00,8.55,6.683241153,7.481896195,7.510298227,7.722545221
28.04.2024 11:00,9.14,6.816663978,7.750858815,7.627683229,7.413207311
28.04.2024 12:00,4.77,8.402804166,8.187533556,8.537077427,8.085739301
28.04.2024 13:00,4.42,7.373060077,6.721543604,6.721543604,7.695782186
28.04.2024 14:00,3.63,6.351501782,4.3143316,4.691411214,6.880907072
28.04.2024 15:00,3.68,3.579645532,2.860066559,3.435580727,5.188486504
28.04.2024 16:00,3.01,2.120357479,1.510802443,1.627250258,3.020406361
28.04.2024 17:00,0.75,0.617935068,0.613331311,-0.176549661,0.742523503
28.04.2024 18:00,0.07,0.024510196,0.188927543,-0.329390942,0.030242543
28.04.2024 19:00,0,3.11608324279581e-06,0,-0.085756326,0.0000615
28.04.2024 20:00,0,1.19272188825798e-05,0,0,0
28.04.2024 21:00,0,0,0,0,0
28.04.2024 22:00,0,0,0,0,0.223654986
28.04.2024 23:00,0,0,0,0,0.498431225
29.04.2024 00:00,0,0,0,0,0.732385188
29.04.2024 01:00,0,0,0,0,0.739129965
29.04.2024 02:00,0,0,0,0,0.786091876
29.04.2024 03:00,0,0,0,0,0.806882135
29.04.2024 04:00,0,0,0,0,0.796838856
29.04.2024 05:00,0,0,0,0,0.729085628
29.04.2024 06:00,2.1,2.137806837,0.519554598,2.091453213,2.894548195
29.04.2024 07:00,3.6,4.474655913,3.026258918,4.430356321,5.419302177
29.04.2024 08:00,3.7,6.68379748,5.643811549,6.784296945,7.615616359
29.04.2024 09:00,4.01,6.074600342,7.073941732,7.009107731,7.465166054
29.04.2024 10:00,9.39,6.374676379,6.993472474,6.926658432,7.86444814
29.04.2024 11:00,6.35,6.929957808,6.818817568,7.090825862,8.068827493
29.04.2024 12:00,7.96,7.78048287,6.023054718,5.711845808,7.968388563
29.04.2024 13:00,5.53,5.981890646,5.633294649,5.633294649,7.29085628
29.04.2024 14:00,2.37,5.218908187,6.498707092,6.25533921,6.579983319
29.04.2024 15:00,1.64,2.531036387,4.418681438,3.839548816,4.349899317
29.04.2024 16:00,2.1,2.474893664,1.438821438,1.327251085,2.917644836
29.04.2024 17:00,1.44,0.621656603,1.545132673,0.811356566,0.738664086
29.04.2024 18:00,0.03,0.040611734,0,-0.441805951,0.035293773
